country_txt,date
Yemen,2014-05-06
Yemen,2014-05-06
Yemen,2014-05-06
Syria,2014-05-06
Pakistan,2014-05-06
Malaysia,2014-05-06
Afghanistan,2014-05-06
India,2014-05-06
India,2014-05-06
Iraq,2014-05-06
India,2014-05-06
Nigeria,2014-05-06
Thailand,2014-05-06
Thailand,2014-05-06
Thailand,2014-05-06
India,2014-05-06
Pakistan,2014-05-06
Pakistan,2014-05-06
Pakistan,2014-05-06
Pakistan,2014-05-06
Pakistan,2014-05-06
Bahrain,2014-05-06
Afghanistan,2014-05-06
Afghanistan,2014-05-06
Afghanistan,2014-05-06
Afghanistan,2014-05-06
Ukraine,2014-05-06
Afghanistan,2014-05-06
Afghanistan,2014-05-06
Pakistan,2014-05-06
India,2014-05-06
Ukraine,2014-05-06
Colombia,2014-05-06
Colombia,2014-05-06
Colombia,2014-05-06
Afghanistan,2014-05-06
Niger,2014-05-06
Israel,2014-05-06
Iraq,2014-05-07
Iraq,2014-05-07
Iraq,2014-05-07
Thailand,2014-05-07
Iraq,2014-05-07
Yemen,2014-05-07
Yemen,2014-05-07
Thailand,2014-05-07
Thailand,2014-05-07
Thailand,2014-05-07
Thailand,2014-05-07
Afghanistan,2014-05-07
Afghanistan,2014-05-06
Afghanistan,2014-05-07
Yemen,2014-05-07
Yemen,2014-05-06
Afghanistan,2014-05-07
Somalia,2014-05-07
Yemen,2014-05-07
Somalia,2014-05-07
West Bank and Gaza Strip,2014-05-07
Yemen,2014-05-07
India,2014-05-07
India,2014-05-07
India,2014-05-07
India,2014-05-07
India,2014-05-07
Iraq,2014-05-07
India,2014-05-07
India,2014-05-07
India,2014-05-07
Nepal,2014-05-07
Lebanon,2014-05-07
Pakistan,2014-05-07
Pakistan,2014-05-06
Afghanistan,2014-05-06
Pakistan,2014-05-07
Pakistan,2014-05-07
Sudan,2014-05-07
Ukraine,2014-05-07
Ukraine,2014-05-06
India,2014-05-07
Mozambique,2014-05-07
Iraq,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Yemen,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Yemen,2014-05-08
Libya,2014-05-08
Syria,2014-05-08
Kenya,2014-05-08
Pakistan,2014-05-08
Afghanistan,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Iraq,2014-05-08
Yemen,2014-05-08
Afghanistan,2014-05-08
Pakistan,2014-05-08
India,2014-05-08
Pakistan,2014-05-08
Iraq,2014-05-08
Libya,2014-05-08
Mali,2014-05-08
Philippines,2014-05-08
Russia,2014-05-08
Mali,2014-05-08
Pakistan,2014-05-08
Pakistan,2014-05-08
India,2014-05-08
Philippines,2014-05-08
Ukraine,2014-05-08
Libya,2014-05-08
Pakistan,2014-05-08
Ukraine,2014-05-08
Venezuela,2014-05-08
Ukraine,2014-05-08
Yemen,2014-05-09
Iraq,2014-05-09
Yemen,2014-05-09
Yemen,2014-05-09
Yemen,2014-05-09
Yemen,2014-05-09
Yemen,2014-05-09
Somalia,2014-05-08
Pakistan,2014-05-09
Pakistan,2014-05-09
Afghanistan,2014-05-09
Iraq,2014-05-10
Iraq,2014-05-09
Philippines,2014-05-09
Philippines,2014-05-09
Ukraine,2014-05-09
West Bank and Gaza Strip,2014-05-09
West Bank and Gaza Strip,2014-05-09
Afghanistan,2014-05-08
Nigeria,2014-05-09
Ukraine,2014-05-09
Egypt,2014-05-09
Philippines,2014-05-09
Ukraine,2014-05-09
Ukraine,2014-05-09
Pakistan,2014-05-09
Afghanistan,2014-05-10
Afghanistan,2014-05-10
Pakistan,2014-05-10
Afghanistan,2014-05-10
Afghanistan,2014-05-10
Pakistan,2014-05-10
Iraq,2014-05-10
Yemen,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Iraq,2014-05-10
Pakistan,2014-05-12
India,2014-05-10
India,2014-05-10
India,2014-05-10
India,2014-05-10
Iraq,2014-05-10
Pakistan,2014-05-10
Central African Republic,2014-05-10
Philippines,2014-05-10
Thailand,2014-05-10
Thailand,2014-05-10
Afghanistan,2014-05-10
Afghanistan,2014-05-10
Afghanistan,2014-05-10
Libya,2014-05-11
Libya,2014-05-11
Libya,2014-05-11
Yemen,2014-05-11
Yemen,2014-05-11
Colombia,2014-05-10
Yemen,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Thailand,2014-05-11
Afghanistan,2014-05-11
Somalia,2014-05-11
Afghanistan,2014-05-11
Afghanistan,2014-05-11
Pakistan,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Iraq,2014-05-11
Pakistan,2014-05-11
Pakistan,2014-05-11
Pakistan,2014-05-11
Pakistan,2014-05-11
Pakistan,2014-05-11
Yemen,2014-05-11
Libya,2014-05-11
Egypt,2014-05-11
Thailand,2014-05-11
India,2014-05-11
Nigeria,2014-05-11
Nigeria,2014-05-11
Nigeria,2014-05-11
Nigeria,2014-05-11
Ukraine,2014-05-11
Pakistan,2014-05-11
Pakistan,2014-05-11
Afghanistan,2014-05-11
Afghanistan,2014-05-11
Afghanistan,2014-05-11
Afghanistan,2014-05-11
Afghanistan,2014-05-11
Ireland,2014-05-11
Thailand,2014-05-11
Mali,2014-05-13
Libya,2014-05-11
Libya,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Afghanistan,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Iraq,2014-05-12
Pakistan,2014-05-12
Pakistan,2014-05-12
Pakistan,2014-05-12
Philippines,2014-05-12
Philippines,2014-05-12
Philippines,2014-05-12
Philippines,2014-05-12
Pakistan,2014-05-12
Afghanistan,2014-05-12
Thailand,2014-05-12
India,2014-05-12
India,2014-05-12
Algeria,2014-05-12
Yemen,2014-05-12
Yemen,2014-05-12
India,2014-05-12
Afghanistan,2014-05-13
Pakistan,2014-05-12
Ukraine,2014-05-12
Afghanistan,2014-05-12
Nigeria,2014-05-12
Ukraine,2014-05-12
Afghanistan,2014-05-12
Thailand,2014-05-12
Ireland,2014-05-12
Afghanistan,2014-05-12
Yemen,2014-05-13
Somalia,2014-05-12
Libya,2014-05-13
Central African Republic,2014-05-10
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Ukraine,2014-05-13
Syria,2014-05-13
Syria,2014-05-13
Pakistan,2014-05-13
China,2014-05-13
Afghanistan,2014-05-13
Afghanistan,2014-05-13
Afghanistan,2014-05-13
Afghanistan,2014-05-13
Afghanistan,2014-05-13
Ukraine,2014-05-13
Iraq,2014-05-08
Pakistan,2014-05-13
Pakistan,2014-05-13
Nigeria,2014-05-13
Honduras,2014-05-12
Pakistan,2014-05-13
Pakistan,2014-05-13
Afghanistan,2014-05-13
Afghanistan,2014-05-13
Turkey,2014-05-13
Afghanistan,2014-05-13
Pakistan,2014-05-13
Pakistan,2014-05-13
Pakistan,2014-05-13
Egypt,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Iraq,2014-05-13
Afghanistan,2014-05-13
Afghanistan,2014-05-13
Pakistan,2014-05-13
Pakistan,2014-05-12
Mozambique,2014-05-13
Afghanistan,2014-05-14
Colombia,2014-05-14
Thailand,2014-05-14
Thailand,2014-05-14
Democratic Republic of the Congo,2014-05-14
Pakistan,2014-05-14
Yemen,2014-05-14
Yemen,2014-05-14
Afghanistan,2014-05-14
Philippines,2014-05-14
Philippines,2014-05-13
Yemen,2014-05-14
Yemen,2014-05-14
Pakistan,2014-05-14
Pakistan,2014-05-14
Pakistan,2014-05-15
Afghanistan,2014-05-14
Afghanistan,2014-05-14
Syria,2014-05-14
Democratic Republic of the Congo,2014-05-14
Pakistan,2014-05-14
Russia,2014-05-15
South Africa,2014-05-14
Afghanistan,2014-05-14
Central African Republic,2014-05-14
Iraq,2014-05-14
Iraq,2014-05-14
Iraq,2014-05-14
Iraq,2014-05-14
Iraq,2014-05-14
Iraq,2014-05-14
Iraq,2014-05-14
Afghanistan,2014-05-14
Nigeria,2014-05-14
Nigeria,2014-05-14
Nigeria,2014-05-14
Nigeria,2014-05-14
Nigeria,2014-05-14
India,2014-05-14
India,2014-05-14
Afghanistan,2014-05-14
Pakistan,2014-05-14
Malaysia,2014-05-14
India,2014-05-14
Ukraine,2014-05-14
India,2014-05-14
Pakistan,2014-05-14
India,2014-05-14
Somalia,2014-05-14
Libya,2014-05-15
Libya,2014-05-15
Libya,2014-05-15
Pakistan,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Afghanistan,2014-05-15
Turkey,2014-05-15
Thailand,2014-05-15
Thailand,2014-05-15
Philippines,2014-05-15
Syria,2014-05-15
Russia,2014-05-15
Iraq,2014-05-15
Syria,2014-05-15
Syria,2014-05-15
Iraq,2014-05-15
Nigeria,2014-05-14
Nigeria,2014-05-15
Philippines,2014-05-12
Ukraine,2014-05-15
Ukraine,2014-05-15
India,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Iraq,2014-05-15
Nigeria,2014-05-07
Ukraine,2014-05-15
Ukraine,2014-05-15
Nigeria,2014-05-15
Pakistan,2014-05-15
South Sudan,2014-05-15
Libya,2014-05-15
Libya,2014-05-16
Kenya,2014-05-16
Afghanistan,2014-05-16
Afghanistan,2014-05-16
Democratic Republic of the Congo,2014-05-16
Pakistan,2014-05-16
Libya,2014-05-16
Iraq,2014-05-16
Iraq,2014-05-16
Iraq,2014-05-16
Iraq,2014-05-16
Iraq,2014-05-16
Iraq,2014-05-16
Iraq,2014-05-16
Iraq,2014-05-16
Iraq,2014-05-16
Iraq,2014-05-16
Iraq,2014-05-16
Turkey,2014-05-16
Afghanistan,2014-05-16
Afghanistan,2014-05-16
Philippines,2014-05-16
Afghanistan,2014-05-16
Kenya,2014-05-16
Myanmar,2014-05-16
Myanmar,2014-05-16
Libya,2014-05-16
Libya,2014-05-16
Syria,2014-05-16
Syria,2014-05-16
Kenya,2014-05-16
Kenya,2014-05-16
Kenya,2014-05-16
Kenya,2014-05-16
Iraq,2014-05-16
Afghanistan,2014-05-16
Afghanistan,2014-05-16
Afghanistan,2014-05-16
Pakistan,2014-05-16
Ukraine,2014-05-15
Egypt,2014-05-17
Mali,2014-05-17
Iraq,2014-05-17
Iraq,2014-05-17
Iraq,2014-05-17
Iraq,2014-05-17
Iraq,2014-05-17
Iraq,2014-05-17
Iraq,2014-05-17
Iraq,2014-05-17
Egypt,2014-05-17
Yemen,2014-05-17
Cameroon,2014-05-17
Syria,2014-05-17
Afghanistan,2014-05-17
Afghanistan,2014-05-17
Afghanistan,2014-05-17
Afghanistan,2014-05-17
India,2014-05-17
Cameroon,2014-05-17
Pakistan,2014-05-17
Iraq,2014-05-17
Afghanistan,2014-05-17
Nigeria,2014-05-17
Afghanistan,2014-05-17
Afghanistan,2014-05-17
Turkey,2014-05-17
Nigeria,2014-05-18
Thailand,2014-05-18
Libya,2014-05-18
Libya,2014-05-18
Afghanistan,2014-05-18
Pakistan,2014-05-18
Afghanistan,2014-05-18
Afghanistan,2014-05-18
Pakistan,2014-05-18
Pakistan,2014-05-18
Pakistan,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-19
Iraq,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-18
Afghanistan,2014-05-17
Iraq,2014-05-17
Iraq,2014-05-18
Iraq,2014-05-19
Philippines,2014-05-18
India,2014-05-18
Pakistan,2014-05-18
India,2014-05-18
India,2014-05-18
Libya,2014-05-18
India,2014-05-18
Afghanistan,2014-05-18
Ukraine,2014-05-18
Pakistan,2014-05-18
Afghanistan,2014-05-18
Afghanistan,2014-05-18
Myanmar,2014-05-17
Thailand,2014-05-18
Thailand,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-18
Bangladesh,2014-05-16
Afghanistan,2014-05-18
Lebanon,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-18
Iraq,2014-05-18
Myanmar,2014-05-18
Ukraine,2014-05-18
Ukraine,2014-05-18
Ukraine,2014-05-18
Ukraine,2014-05-18
Ukraine,2014-05-18
Australia,2014-05-18
Australia,2014-05-18
Yemen,2014-05-19
Thailand,2014-05-18
Thailand,2014-05-19
Thailand,2014-05-19
Libya,2014-05-19
Libya,2014-05-19
Lebanon,2014-05-19
Afghanistan,2014-05-19
Pakistan,2014-05-19
Somalia,2014-05-19
Somalia,2014-05-19
Somalia,2014-05-19
Yemen,2014-05-19
Iraq,2014-05-19
Iraq,2014-05-19
Iraq,2014-05-19
Egypt,2014-05-19
Egypt,2014-05-19
Egypt,2014-05-19
Iraq,2014-05-19
Iraq,2014-05-19
Philippines,2014-05-19
Philippines,2014-05-19
Thailand,2014-05-19
Syria,2014-05-19
Pakistan,2014-05-19
Philippines,2014-05-19
Algeria,2014-05-19
Egypt,2014-05-19
Russia,2014-05-19
Ukraine,2014-05-19
Somalia,2014-05-19
Somalia,2014-05-19
Somalia,2014-05-19
Afghanistan,2014-05-19
Pakistan,2014-05-19
Ukraine,2014-05-19
Pakistan,2014-05-19
Pakistan,2014-05-19
Pakistan,2014-05-19
Afghanistan,2014-05-19
Nigeria,2014-05-19
Pakistan,2014-05-19
Libya,2014-05-19
Ukraine,2014-05-19
Israel,2014-05-19
Iraq,2014-05-19
Iraq,2014-05-19
Iraq,2014-05-19
Nigeria,2014-05-19
Nigeria,2014-05-19
Kenya,2014-05-20
Libya,2014-05-20
Libya,2014-05-20
Colombia,2014-05-20
Pakistan,2014-05-20
Somalia,2014-05-20
Pakistan,2014-05-20
Pakistan,2014-05-20
Yemen,2014-05-20
Libya,2014-05-20
Iraq,2014-05-19
Yemen,2014-05-20
Egypt,2014-05-20
Iraq,2014-05-20
Iraq,2014-05-20
Iraq,2014-05-20
Iraq,2014-05-20
Iraq,2014-05-20
Philippines,2014-05-20
Pakistan,2014-05-20
Afghanistan,2014-05-20
Pakistan,2014-05-20
Iraq,2014-05-20
Iraq,2014-05-20
Thailand,2014-05-20
Iraq,2014-05-20
Iraq,2014-05-20
Iraq,2014-05-20
Iraq,2014-05-20
Pakistan,2014-05-20
Bangladesh,2014-05-20
Pakistan,2014-05-20
India,2014-05-20
Pakistan,2014-05-20
Afghanistan,2014-05-20
Nigeria,2014-05-20
Nigeria,2014-05-20
Lebanon,2014-05-20
Pakistan,2014-05-20
Philippines,2014-05-20
Philippines,2014-05-19
India,2014-05-20
Afghanistan,2014-05-20
Pakistan,2014-05-20
Colombia,2014-05-21
Libya,2014-05-21
Libya,2014-05-21
Pakistan,2014-05-21
Pakistan,2014-05-21
Pakistan,2014-05-21
Pakistan,2014-05-21
Libya,2014-05-21
Afghanistan,2014-05-21
Somalia,2014-05-22
Yemen,2014-05-21
Ukraine,2014-05-21
Yemen,2014-05-21
Thailand,2014-05-21
Egypt,2014-05-21
Afghanistan,2014-05-20
Iraq,2014-05-21
Philippines,2014-05-21
Iraq,2014-05-21
Iraq,2014-05-21
Iraq,2014-05-21
Iraq,2014-05-21
Iraq,2014-05-21
Iraq,2014-05-21
Iraq,2014-05-21
Thailand,2014-05-21
West Bank and Gaza Strip,2014-05-21
West Bank and Gaza Strip,2014-05-21
Iraq,2014-05-21
Yemen,2014-05-21
Philippines,2014-05-21
Pakistan,2014-05-21
Pakistan,2014-05-21
Pakistan,2014-05-21
Afghanistan,2014-05-21
Afghanistan,2014-05-21
Afghanistan,2014-05-21
Afghanistan,2014-05-21
Afghanistan,2014-05-21
Afghanistan,2014-05-21
Afghanistan,2014-05-21
Nigeria,2014-05-21
Iraq,2014-05-21
Iraq,2014-05-21
Iraq,2014-05-21
Afghanistan,2014-05-21
India,2014-05-21
Ukraine,2014-05-21
Pakistan,2014-05-21
Yemen,2014-05-22
Yemen,2014-05-22
Kenya,2014-05-22
Pakistan,2014-05-22
Syria,2014-05-22
Libya,2014-05-22
Libya,2014-05-22
Somalia,2014-05-22
China,2014-05-22
Ukraine,2014-05-22
Ukraine,2014-05-22
Yemen,2014-05-23
Yemen,2014-05-22
Yemen,2014-05-22
Yemen,2014-05-22
Yemen,2014-05-22
Yemen,2014-05-22
Yemen,2014-05-22
Yemen,2014-05-22
Thailand,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Tunisia,2014-05-23
Afghanistan,2014-05-21
Philippines,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Turkey,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Pakistan,2014-05-22
Afghanistan,2014-05-22
Philippines,2014-05-22
Egypt,2014-05-22
Egypt,2014-05-22
Bangladesh,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
India,2014-05-22
Iraq,2014-05-22
Iraq,2014-05-22
Ukraine,2014-05-22
Yemen,2014-05-22
United Kingdom,2014-05-22
Afghanistan,2014-05-23
Pakistan,2014-05-23
Pakistan,2014-05-24
Afghanistan,2014-05-23
Somalia,2014-05-23
Libya,2014-05-23
Libya,2014-05-23
Afghanistan,2014-05-22
Afghanistan,2014-05-21
Pakistan,2014-05-22
Iraq,2014-05-23
Yemen,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Libya,2014-05-23
Philippines,2014-05-23
China,2014-05-23
China,2014-05-23
China,2014-05-23
China,2014-05-23
Philippines,2014-05-23
Philippines,2014-05-23
Egypt,2014-05-23
Egypt,2014-05-23
Egypt,2014-05-23
Thailand,2014-05-23
Philippines,2014-05-23
Egypt,2014-05-23
India,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Iraq,2014-05-23
Ukraine,2014-05-23
Somalia,2014-05-24
Afghanistan,2014-05-23
Colombia,2014-05-24
Yemen,2014-05-24
Pakistan,2014-05-24
Djibouti,2014-05-24
Pakistan,2014-05-24
Pakistan,2014-05-24
Pakistan,2014-05-24
Pakistan,2014-05-24
Pakistan,2014-05-24
Pakistan,2014-05-24
Pakistan,2014-05-24
Thailand,2014-05-24
Thailand,2014-05-24
Belgium,2014-05-24
Kenya,2014-05-26
Yemen,2014-05-24
Yemen,2014-05-24
Yemen,2014-05-24
Yemen,2014-05-24
Yemen,2014-05-24
Yemen,2014-05-24
Yemen,2014-05-24
Iraq,2014-05-24
Iraq,2014-05-24
Iraq,2014-05-24
Philippines,2014-05-24
Philippines,2014-05-24
Pakistan,2014-05-24
Iraq,2014-05-24
Iraq,2014-05-24
Iraq,2014-05-24
Iraq,2014-05-24
Iraq,2014-05-24
Iraq,2014-05-24
Afghanistan,2014-05-24
Afghanistan,2014-05-24
Tajikistan,2014-05-24
Afghanistan,2014-05-24
Ukraine,2014-05-24
Egypt,2014-05-24
Central African Republic,2014-05-24
Sudan,2014-05-24
Nigeria,2014-05-24
Philippines,2014-05-24
Iraq,2014-05-24
Iraq,2014-05-24
Kenya,2014-05-24
Sudan,2014-05-24
Sudan,2014-05-24
Afghanistan,2014-05-24
Syria,2014-05-25
Syria,2014-05-25
Afghanistan,2014-05-25
Pakistan,2014-05-25
Afghanistan,2014-05-25
Pakistan,2014-05-25
Yemen,2014-05-25
Afghanistan,2014-05-25
Iraq,2014-05-25
Iraq,2014-05-25
Iraq,2014-05-25
Afghanistan,2014-05-25
Pakistan,2014-05-25
Greece,2014-05-25
Iraq,2014-05-25
Iraq,2014-05-25
Iraq,2014-05-25
Iraq,2014-05-25
Iraq,2014-05-25
Iraq,2014-05-25
Turkey,2014-05-25
West Bank and Gaza Strip,2014-05-25
Iraq,2014-05-25
Iraq,2014-05-25
Ukraine,2014-05-25
Ukraine,2014-05-24
India,2014-05-25
Mexico,2014-05-25
Colombia,2014-05-25
Pakistan,2014-05-25
Pakistan,2014-05-25
Pakistan,2014-05-25
Pakistan,2014-05-25
Afghanistan,2014-05-25
Democratic Republic of the Congo,2014-05-25
Indonesia,2014-05-25
Pakistan,2014-05-25
Iraq,2014-05-25
Iraq,2014-05-25
Iraq,2014-05-25
Iraq,2014-05-25
Ukraine,2014-05-25
Afghanistan,2014-05-25
Libya,2014-05-26
Libya,2014-05-26
Yemen,2014-05-26
Pakistan,2014-05-26
Pakistan,2014-05-26
Somalia,2014-05-26
Afghanistan,2014-05-25
Afghanistan,2014-05-26
Ukraine,2014-05-26
Yemen,2014-05-26
Afghanistan,2014-05-26
Afghanistan,2014-05-26
Afghanistan,2014-05-26
Afghanistan,2014-05-26
Thailand,2014-05-26
Iraq,2014-05-26
Iraq,2014-05-26
India,2014-05-26
Lebanon,2014-05-26
Egypt,2014-05-26
Pakistan,2014-05-26
Ukraine,2014-05-26
Yemen,2014-05-25
Afghanistan,2014-05-26
Central African Republic,2014-05-27
Pakistan,2014-05-26
Nigeria,2014-05-26
Egypt,2014-05-26
Egypt,2014-05-26
Egypt,2014-05-26
Pakistan,2014-05-26
Iraq,2014-05-26
Iraq,2014-05-26
Iraq,2014-05-26
Iraq,2014-05-26
Iraq,2014-05-26
Iraq,2014-05-26
Pakistan,2014-05-26
India,2014-05-26
Pakistan,2014-05-26
Syria,2014-05-29
Afghanistan,2014-05-26
Afghanistan,2014-05-26
Egypt,2014-05-26
India,2014-05-26
Libya,2014-05-27
Somalia,2014-05-27
Pakistan,2014-05-27
Pakistan,2014-05-27
Yemen,2014-05-27
Somalia,2014-05-27
Afghanistan,2014-05-26
Tunisia,2014-05-27
Turkey,2014-05-27
Philippines,2014-05-27
Ukraine,2014-05-27
Thailand,2014-05-27
Yemen,2014-05-27
West Bank and Gaza Strip,2014-05-27
Syria,2014-05-27
Syria,2014-05-27
India,2014-05-27
Somalia,2014-05-27
Colombia,2014-05-27
Pakistan,2014-05-27
Pakistan,2014-05-27
Pakistan,2014-05-27
Ukraine,2014-05-27
Afghanistan,2014-05-27
Iraq,2014-05-27
Iraq,2014-05-27
Iraq,2014-05-27
Philippines,2014-05-27
Philippines,2014-05-27
Syria,2014-05-27
Libya,2014-05-27
Pakistan,2014-05-27
Pakistan,2014-05-27
Iraq,2014-05-27
Iraq,2014-05-27
Iraq,2014-05-27
Iraq,2014-05-27
Iraq,2014-05-27
Iraq,2014-05-27
Iraq,2014-05-27
India,2014-05-27
Nigeria,2014-05-27
Paraguay,2014-05-27
Ukraine,2014-05-27
India,2014-05-27
Libya,2014-05-28
Pakistan,2014-05-28
Afghanistan,2014-05-28
Iraq,2014-05-28
Thailand,2014-05-28
Philippines,2014-05-28
Philippines,2014-05-28
Libya,2014-05-28
Afghanistan,2014-05-28
Philippines,2014-05-28
Turkey,2014-05-28
Egypt,2014-05-28
Ukraine,2014-05-28
Egypt,2014-05-28
Pakistan,2014-05-28
Pakistan,2014-05-28
Afghanistan,2014-05-28
Afghanistan,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
India,2014-05-28
Philippines,2014-05-28
Ukraine,2014-05-28
Egypt,2014-05-28
India,2014-05-28
India,2014-05-28
Nigeria,2014-05-28
Nigeria,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Iraq,2014-05-28
Pakistan,2014-05-28
Thailand,2014-05-28
Mali,2014-05-29
Libya,2014-05-29
Libya,2014-05-29
Afghanistan,2014-05-28
Colombia,2014-05-29
Colombia,2014-05-29
Somalia,2014-02-28
Somalia,2014-05-29
Somalia,2014-05-29
Pakistan,2014-05-29
Pakistan,2014-05-29
Ukraine,2014-05-29
Afghanistan,2014-05-29
Afghanistan,2014-05-29
Pakistan,2014-05-29
India,2014-05-29
Philippines,2014-05-29
Mozambique,2014-05-29
Yemen,2014-05-29
